category_id,x,y,z
10,8.936711,-9.876336,5.722525
24,-2.3792121,-6.492635,-10.89626
22,4.948429,-0.9916223,-8.660226
10,-13.3120165,8.939756,0.21299951
10,-4.580877,-4.92134,-10.152354
26,1.0283718,16.128485,-10.967815
24,-0.09009124,-0.95815176,7.4143724
1,14.600192,2.1188,0.46961653
1,10.250635,-4.1668572,6.575618
26,5.1707554,-7.641819,-1.7119558
1,3.7770724,7.732217,12.580695
22,-6.180347,1.475201,-0.13067636
10,-5.1213226,-3.7114046,6.807567
27,12.82141,6.127481,1.0464104
27,-11.417065,-6.9761677,3.7591803
22,-6.8774815,-6.449528,0.8899687
24,1.537331,13.898178,-1.1156288
24,1.2214981,-3.8754156,-12.10252
1,6.5145354,-10.901221,5.5652175
1,15.323359,1.526087,0.59147155
24,6.453633,12.650582,3.4242766
28,4.799776,-3.566406,-8.337482
22,-5.976222,-3.0046594,-9.670432
26,1.3082991,-3.8139803,-11.609487
27,12.939741,6.3537583,-7.262015
10,-6.1443577,0.157161,11.11283
17,13.777636,4.8848143,-5.526214
27,-5.001977,0.13730161,-14.251254
25,2.223072,-10.451284,8.088663
28,5.63798,-8.880532,-0.8733487
24,16.605705,-0.45838907,0.4052994
17,1.6802375,16.591854,-9.489714
26,0.5320321,-4.5586214,3.905089
24,6.3947124,-11.724911,4.0930943
24,-4.1852612,-5.540611,-10.450823
17,7.7959695,7.0400705,7.2679167
22,-10.816885,4.9299192,0.8350047
22,-0.95221514,-0.49822322,-15.911206
24,4.9771466,-1.0944328,-7.855539
24,-5.482107,-0.19798195,12.452675
22,4.4862843,-5.516524,-8.075817
27,-14.330466,2.60584,2.0853229
22,11.675435,5.616904,3.5014563
24,5.5854707,-10.647313,-4.624656
26,5.3721952,8.251772,10.571945
24,6.72096,-9.481131,6.6172485
28,11.2597065,5.80921,3.7913976
24,-1.907773,-2.9455373,-1.0974087
26,0.18551989,8.851666,-13.32609
24,6.687685,10.635076,7.0767717
10,-2.2495482,5.0130816,-2.241808
24,-3.8572032,-13.015721,-0.99988073
24,1.0902745,-10.547413,-6.9651
24,-10.125098,10.09915,9.25073
26,-6.197652,7.708497,8.763655
24,10.217304,2.3606973,-8.313437
10,4.925343,-0.957064,6.999291
24,-8.705789,13.057116,0.18299991
28,14.184723,-4.365939,2.9093678
26,-11.170794,-3.0749874,9.049326
24,-2.1934323,-4.056167,-3.626281
26,-11.169345,-6.7636156,-2.9551322
24,7.498318,12.292705,2.7391987
24,2.523271,1.070377,12.398411
24,-7.9272156,7.4335885,3.9793777
10,-8.787994,-11.07499,1.5946801
24,-13.330546,2.02557,-8.460231
24,5.790651,-6.453481,-5.4137626
10,-6.0108347,7.684286,8.413781
24,-2.3037963,-3.2663186,8.911252
24,5.8638577,11.829579,-7.2380676
10,10.058058,-4.799311,-10.350392
10,-10.88154,4.311751,1.9629635
10,-2.7111723,-2.4449472,-14.501963
10,-12.152982,4.8846345,5.860971
24,-6.1255417,9.52811,11.022835
26,-4.3221207,-0.2564579,-14.568241
26,-13.578175,-4.880759,1.4227431
10,-7.5685673,0.67971754,-1.7662554
22,-11.424089,4.375495,-8.944606
10,-13.738008,5.1966357,2.9639611
22,4.4626923,8.151428,12.055659
10,-3.5279288,9.568494,6.851757
28,9.643642,5.260375,-10.008133
26,-1.8374935,-2.489607,2.8246655
1,9.01349,5.3654866,1.4983847
28,5.4426603,1.6784599,8.752112
24,-11.496646,-0.09680711,9.589738
26,-14.356611,2.2858682,2.363718
10,10.103447,7.8049364,5.5814943
24,0.11343952,-9.633898,12.29267
24,12.929144,-1.2933952,-7.402585
10,-11.785568,0.32117072,1.385856
24,12.266263,3.8664272,4.7704086
24,-4.415,-9.6723,-5.9144535
24,-0.9059799,1.4234123,10.206903
10,8.846304,-9.880159,5.7917595
24,-2.3877625,-6.6276236,-10.732558
1,-2.7074926,0.9317827,10.525637
10,8.768802,8.981194,8.788058
10,1.3005074,1.0218769,3.6890962
1,-5.8493614,-10.497555,-0.27543893
24,1.3149917,14.074008,-0.8262471
24,-1.3516027,-7.3703394,-6.894866
10,1.9641035,-1.8509331,-10.6084
10,1.7316425,-7.588512,2.638994
1,15.137444,-0.07230294,2.6104548
25,-9.003999,0.4498046,8.870973
1,6.7242446,-9.570489,6.6937428
10,-12.863964,-0.44745907,-6.54655
24,1.8013792,-8.4987335,-8.199702
24,6.2092524,12.640194,3.7535317
28,5.8656874,-6.6031923,-4.2957196
24,16.44259,-7.9445596,-0.92299604
1,-8.859375,7.9841814,9.485243
22,5.614115,-8.147398,-2.091374
10,0.23347445,0.3478405,-16.551239
26,-0.9470132,-6.3569894,-11.324506
17,13.546671,5.397371,-5.5413995
22,-6.0805683,-2.9777906,-9.437633
22,-12.639328,-4.099258,-2.5441258
10,-8.703623,2.5293536,-11.171141
10,-6.615906,4.5513296,9.86881
27,13.008014,6.4111123,-6.7774916
24,9.780914,0.4991521,-4.533702
27,-6.987287,-0.41017914,-11.842207
28,6.710409,-8.795399,0.15243715
24,-7.8931875,-7.701698,-1.2063506
27,10.397371,-2.0978074,-0.5702134
24,16.645376,-0.1779036,0.15228103
26,0.63597363,-4.380884,4.0609226
10,-13.422019,9.394356,2.3820937
24,6.397358,-11.689717,4.1726923
24,4.9830174,-1.0960101,-7.7708383
24,-4.5331945,-5.484223,-10.176541
22,-1.0962669,-0.4194593,-15.917592
17,7.7857685,7.0283027,7.3009486
22,-10.692231,4.979418,0.94103277
22,4.5402575,-5.5545053,-8.032755
27,-14.32728,2.765682,2.252279
24,-5.484479,-0.20586453,12.461206
22,11.130062,5.399473,4.2042065
24,5.60173,-10.636909,-4.637192
26,5.378669,8.250827,10.562742
24,6.692388,-9.486381,6.6518307
28,11.251546,5.841861,3.7553205
24,-1.8940736,-2.9037971,-0.9611677
26,0.28496218,8.84006,-13.365457
24,6.7840366,10.596692,7.0212126
24,-4.1378503,-13.437063,-0.65746224
24,-10.104709,10.025208,9.351902
10,-1.4904517,5.2351437,-2.6376798
24,1.7967415,-10.5955925,-7.241643
26,-6.2541356,7.7824135,8.780062
10,5.520701,-1.0518289,7.3206506
24,-8.695698,13.060531,0.18956503
26,-11.125731,-3.080432,9.10509
24,7.3357973,12.406945,2.5177512
24,10.219747,2.3624525,-8.316896
26,-11.221854,-6.8048816,-2.9633927
10,-9.197289,-10.9907465,2.3921194
28,14.428599,-4.1593256,2.7129893
24,-2.1919544,-4.028388,-3.547635
24,-7.8674793,7.440003,3.9505942
24,2.4087656,1.1629919,12.419164
24,-13.37007,2.0730364,-8.449202
10,-6.038743,7.6888967,8.510897
24,5.7982554,-6.4678473,-5.3824778
24,-2.2337878,-3.2651887,8.969217
24,5.905768,11.816325,-7.2158866
10,-10.406862,4.6115623,2.1162703
10,10.092156,-4.642092,-10.433792
10,-2.9532778,-2.520389,-14.324131
24,-6.1252365,9.558388,11.052477
26,-4.4939837,-0.13793704,-14.472668
26,-13.608504,-4.826419,1.4756341
10,-7.4644704,0.7394881,-1.5754676
22,-11.585287,4.400635,-8.974492
10,-12.849757,7.1373916,3.8007338
22,4.467043,8.140893,12.0544615
10,-3.709566,9.6326,6.9087505
10,-13.053404,-0.3266791,-7.807767
22,3.6232023,-4.86775,-8.803167
1,0.685694,1.7515368,11.1014185
24,5.711478,3.5158274,11.441069
10,5.361732,11.380273,6.8179812
27,-8.526394,-6.603381,-5.136515
26,8.289939,-8.77616,-4.247537
10,0.8204009,2.5586638,3.4565287
